CustomerID,gender,SeniorCitizen,Partner,Dependents,tenure_months,num_products,monthly_charges,total_charges,support_tickets_6mo,avg_response_time_hrs,login_frequency_weekly,feature_usage_score,payment_delay_days,nps_score,contract_type,payment_method,internet_service,plan_tier,referral_source,Churn
CUST-00180,Female,1,Yes,No,67,5,85.79,5719.65,9,1.35,1,81.08,1,6.0,One-Year,Check,Fiber Optic,Premium,Paid,0
CUST-00181,Male,1,No,No,11,1,58.49,568.97,7,7.09,9,6.34,26,1.0,Two-Year,Credit Card,DSL,Basic,Referral,1
CUST-00182,Male,1,Yes,Yes,36,1,20.32,665.69,14,5.91,4,72.23,2,0.0,One-Year,Bank Transfer,DSL,Standard,Paid,0
CUST-00183,Male,1,Yes,No,50,1,87.39,4353.87,5,2.89,18,83.04,10,0.0,Month-to-Month,PayPal,Fiber Optic,Basic,Social,0
CUST-00184,Male,0,No,Yes,36,4,25.43,988.56,11,0.86,7,53.64,18,3.0,Month-to-Month,Check,DSL,Basic,Social,0
CUST-00185,Male,1,Yes,No,32,4,106.62,3375.32,0,2.49,13,11.12,18,3.0,Month-to-Month,Check,DSL,Basic,Referral,0
CUST-00186,Female,0,Yes,No,12,5,22.27,237.37,6,3.58,7,7.89,19,6.0,Month-to-Month,PayPal,DSL,Standard,Social,0
CUST-00187,Male,0,Yes,No,28,4,73.05,2014.48,13,0.13,3,,25,2.0,Month-to-Month,PayPal,None,Basic,Social,1
CUST-00188,Male,0,Yes,No,17,3,109.49,1834.77,3,3.14,6,36.61,15,4.0,Month-to-Month,Check,Fiber Optic,Standard,Organic,1
CUST-00189,Male,0,No,Yes,22,4,77.25,1698.92,11,,16,62.12,26,10.0,Month-to-Month,PayPal,DSL,Premium,Organic,1
CUST-00190,Female,0,No,Yes,49,2,80.84,3897.24,7,9.04,1,57.01,17,10.0,Month-to-Month,PayPal,Fiber Optic,Premium,Organic,0
CUST-00191,Male,1,No,Yes,45,4,88.16,4021.47,2,7.42,18,50.98,14,8.0,One-Year,Bank Transfer,Fiber Optic,Premium,Social,0
CUST-00192,Male,1,No,Yes,44,1,32.24,1411.36,1,2.03,0,41.73,11,6.0,Month-to-Month,Bank Transfer,DSL,Basic,Organic,0
CUST-00193,Male,0,No,No,26,5,87.49,2398.77,1,0.05,14,68.09,13,7.0,One-Year,Credit Card,DSL,Basic,Paid,0
CUST-00194,Female,1,No,Yes,69,1,108.04,7395.77,6,0.37,13,88.32,14,7.0,Two-Year,PayPal,None,Standard,Organic,0
CUST-00195,Female,0,No,No,7,5,117.42,901.45,4,9.58,11,82.65,28,8.0,Month-to-Month,Check,Fiber Optic,Standard,Referral,1
CUST-00196,Male,0,No,Yes,25,3,64.31,1677.2,13,0.0,1,71.5,4,4.0,Month-to-Month,Credit Card,Fiber Optic,Basic,Paid,0
CUST-00197,Male,0,Yes,Yes,9,4,54.45,469.47,11,4.37,13,29.23,13,3.0,One-Year,Bank Transfer,DSL,Standard,Social,0
CUST-00198,Female,0,Yes,No,25,1,95.33,2363.52,2,0.48,1,94.05,3,6.0,One-Year,Bank Transfer,DSL,Basic,Referral,0
CUST-00199,Male,1,No,No,69,2,74.29,5079.77,7,0.34,14,86.12,0,10.0,Month-to-Month,Check,DSL,Basic,Organic,0
CUST-00200,Male,0,Yes,No,27,5,45.73,1189.23,11,1.53,15,94.78,13,7.0,Month-to-Month,Check,Fiber Optic,Premium,Social,0
CUST-00201,Female,1,Yes,No,65,1,37.22,2419.0,9,2.86,17,61.91,14,6.0,Two-Year,Credit Card,DSL,Premium,Social,0
CUST-00202,Female,1,Yes,Yes,36,1,37.02,1333.86,0,1.71,7,33.3,8,10.0,Month-to-Month,Bank Transfer,DSL,Premium,Referral,0
CUST-00203,Male,0,Yes,No,50,4,65.92,3215.77,0,0.21,13,45.22,18,2.0,Two-Year,Check,DSL,Premium,Social,0
CUST-00204,Male,1,Yes,No,33,5,37.01,1336.09,8,,3,32.74,0,8.0,Month-to-Month,PayPal,DSL,Basic,Social,0
CUST-00205,Male,1,No,Yes,19,3,21.97,404.49,13,1.35,10,35.09,22,7.0,Month-to-Month,Credit Card,None,Standard,Organic,0
CUST-00206,Male,0,Yes,No,55,1,25.21,1389.77,0,4.79,14,42.56,12,2.0,One-Year,Bank Transfer,Fiber Optic,Standard,Referral,0
CUST-00207,Female,1,Yes,Yes,69,1,112.99,7764.89,2,1.99,3,93.5,2,6.0,Two-Year,Credit Card,DSL,Standard,Referral,0
CUST-00208,Male,1,Yes,Yes,19,5,27.3,505.28,2,0.82,16,49.75,27,5.0,Month-to-Month,Credit Card,DSL,Basic,Referral,0
CUST-00209,Male,0,Yes,Yes,56,2,27.32,1511.92,4,19.05,7,40.44,17,6.0,Month-to-Month,Bank Transfer,Fiber Optic,Basic,Social,0
CUST-00210,Male,0,No,No,19,3,65.12,1237.11,13,3.39,18,63.94,14,10.0,Month-to-Month,Check,None,Basic,Paid,0
CUST-00211,Female,1,Yes,No,51,5,44.51,2269.28,14,4.89,1,28.63,18,2.0,Two-Year,Credit Card,DSL,Premium,Referral,0
CUST-00212,Male,0,No,No,57,2,116.27,6667.6,4,0.28,4,0.88,16,4.0,Two-Year,PayPal,Fiber Optic,Standard,Referral,0
CUST-00213,Male,1,Yes,Yes,32,1,111.1,3566.52,10,2.58,14,72.99,20,6.0,One-Year,PayPal,None,Basic,Referral,0
CUST-00214,Male,1,No,No,53,5,60.47,3240.35,0,3.74,3,33.25,21,0.0,One-Year,Check,Fiber Optic,Basic,Referral,0
CUST-00215,Male,1,No,No,20,4,64.87,1296.97,7,8.67,19,23.75,8,0.0,Month-to-Month,PayPal,Fiber Optic,Standard,Referral,0
CUST-00216,Female,1,No,Yes,6,4,57.51,356.63,9,1.31,18,53.5,19,4.0,One-Year,Credit Card,Fiber Optic,Premium,Referral,0
CUST-00217,Male,1,Yes,No,7,5,23.79,154.44,12,1.07,1,16.11,22,8.0,One-Year,Check,Fiber Optic,Basic,Organic,0
CUST-00218,Female,1,Yes,No,32,4,49.28,1627.27,12,2.54,16,27.8,4,4.0,Month-to-Month,Check,Fiber Optic,Standard,Paid,1
CUST-00219,Female,0,Yes,Yes,65,4,32.27,2113.51,0,21.98,8,51.23,23,6.0,Month-to-Month,Check,None,Premium,Referral,0
CUST-00220,Male,0,Yes,Yes,10,2,30.24,294.47,6,4.03,16,97.44,10,8.0,One-Year,Credit Card,None,Standard,Paid,0
CUST-00221,Female,0,No,No,33,1,76.09,2501.45,1,0.32,14,24.39,4,7.0,Two-Year,Bank Transfer,DSL,Standard,Social,0
CUST-00222,Male,1,Yes,No,50,4,29.88,1488.36,0,10.98,6,46.7,21,6.0,Two-Year,Credit Card,Fiber Optic,Standard,Paid,0
CUST-00223,Female,1,No,Yes,15,5,30.29,455.92,2,6.66,0,52.8,23,6.0,Month-to-Month,Check,DSL,Premium,Social,1
CUST-00224,Male,1,Yes,Yes,52,4,68.05,3535.85,13,8.82,6,71.29,16,5.0,Month-to-Month,Credit Card,DSL,Basic,Organic,0
CUST-00225,Female,1,No,No,22,4,64.23,1385.08,3,0.1,8,52.2,18,10.0,One-Year,Check,None,Premium,Social,0
CUST-00226,Male,1,No,No,58,4,33.76,1996.53,11,2.02,10,73.34,13,4.0,Month-to-Month,PayPal,Fiber Optic,Basic,Organic,0
CUST-00227,Female,1,No,Yes,42,2,20.44,900.09,10,4.96,15,86.42,13,0.0,Month-to-Month,Bank Transfer,Fiber Optic,Basic,Paid,0
CUST-00228,Female,0,No,No,39,1,39.3,1621.79,13,3.09,16,28.28,9,9.0,One-Year,Bank Transfer,Fiber Optic,Standard,Social,0
CUST-00229,Male,1,Yes,Yes,13,4,43.59,536.48,7,6.75,5,83.57,23,5.0,Month-to-Month,Bank Transfer,DSL,Standard,Paid,0
CUST-00230,Female,1,No,Yes,33,5,100.02,3334.14,14,16.56,3,26.27,14,10.0,Two-Year,Credit Card,DSL,Basic,Paid,1
CUST-00231,Female,1,Yes,No,61,1,111.54,6708.72,6,11.07,13,80.93,3,7.0,Month-to-Month,Credit Card,Fiber Optic,Basic,Social,0
CUST-00232,Female,0,No,Yes,2,1,60.59,162.64,11,1.9,14,63.67,7,6.0,Two-Year,PayPal,Fiber Optic,Standard,Paid,0
CUST-00233,Male,1,No,Yes,54,4,60.5,3194.32,11,,12,56.85,10,6.0,One-Year,Check,DSL,Standard,Social,0
CUST-00234,Female,0,Yes,No,35,3,91.25,3144.47,8,1.73,12,46.39,22,3.0,Month-to-Month,Credit Card,DSL,Premium,Social,0
CUST-00235,Female,1,Yes,No,52,5,82.69,4316.61,4,9.37,14,54.54,26,7.0,Month-to-Month,Check,Fiber Optic,Standard,Referral,0
CUST-00236,Female,1,Yes,No,48,3,38.41,1812.8,2,2.14,8,23.46,4,3.0,Two-Year,Credit Card,DSL,Premium,Paid,0
CUST-00237,Female,0,No,Yes,31,3,30.77,915.92,1,0.45,4,49.81,4,10.0,Month-to-Month,PayPal,DSL,Standard,Paid,0
CUST-00238,Female,0,Yes,No,22,1,63.76,1378.51,7,0.32,15,60.85,15,6.0,Month-to-Month,Check,DSL,Basic,Paid,0
CUST-00239,Male,1,Yes,Yes,45,5,76.48,3478.21,5,5.59,3,38.16,27,5.0,One-Year,Credit Card,Fiber Optic,Premium,Paid,0
CUST-00240,Female,0,No,No,10,2,33.87,292.06,3,5.8,1,38.18,8,2.0,Two-Year,Bank Transfer,DSL,Basic,Referral,0
CUST-00241,Male,1,Yes,No,42,3,49.33,2069.04,11,0.76,0,34.74,18,8.0,Two-Year,PayPal,DSL,Standard,Referral,0
CUST-00242,Female,1,No,No,7,4,50.59,335.23,2,0.72,7,81.79,21,5.0,One-Year,PayPal,None,Basic,Organic,0
CUST-00243,Male,0,Yes,Yes,47,5,46.13,2209.1,7,6.63,9,38.44,0,5.0,Month-to-Month,Check,Fiber Optic,Standard,Paid,0
CUST-00244,Male,0,No,Yes,45,4,66.08,3015.82,6,1.17,10,58.03,10,1.0,Month-to-Month,Bank Transfer,DSL,Basic,Social,0
CUST-00245,Female,0,Yes,Yes,6,4,85.31,420.07,14,1.97,3,97.22,4,8.0,Month-to-Month,Credit Card,DSL,Standard,Social,0
CUST-00246,Female,0,No,Yes,54,1,70.94,3882.96,1,4.82,8,3.01,29,0.0,Month-to-Month,PayPal,Fiber Optic,Standard,Referral,0
CUST-00247,Male,0,No,Yes,30,1,40.15,1173.83,12,1.41,13,21.99,1,5.0,Two-Year,Bank Transfer,DSL,Standard,Paid,0
CUST-00248,Male,0,Yes,Yes,56,5,30.29,1708.27,10,0.1,5,92.52,3,8.0,Two-Year,Credit Card,DSL,Premium,Referral,0
CUST-00249,Male,0,No,No,3,5,102.19,259.62,11,4.1,10,71.67,23,4.0,Month-to-Month,Credit Card,Fiber Optic,Premium,Social,1
CUST-00250,Male,1,Yes,Yes,13,4,67.93,901.65,11,0.78,5,37.65,4,1.0,Month-to-Month,Bank Transfer,DSL,Standard,Referral,0
CUST-00251,Female,0,Yes,No,36,5,26.21,1071.27,11,,16,8.98,7,10.0,Month-to-Month,Check,DSL,Premium,Social,0
CUST-00252,Female,0,No,No,14,2,45.81,647.73,6,0.9,8,51.39,16,0.0,Month-to-Month,Credit Card,Fiber Optic,Basic,Social,0
CUST-00253,Male,0,Yes,Yes,24,2,100.4,2386.69,8,5.91,16,78.39,17,7.0,Month-to-Month,PayPal,Fiber Optic,Standard,Social,0
CUST-00254,Female,1,No,Yes,47,1,95.17,4461.51,5,6.34,6,42.29,29,0.0,One-Year,Bank Transfer,None,Basic,Organic,0
CUST-00255,Female,0,No,No,11,4,107.58,1109.95,13,3.79,7,,25,7.0,Two-Year,PayPal,None,Premium,Social,0
CUST-00256,Female,0,No,Yes,49,4,80.21,4002.68,3,0.17,15,29.05,25,10.0,Month-to-Month,Check,None,Basic,Referral,0
CUST-00257,Male,0,No,Yes,8,2,62.29,513.97,8,6.13,5,49.52,27,5.0,Two-Year,Bank Transfer,DSL,Standard,Referral,1
CUST-00258,Female,1,Yes,No,13,5,62.66,762.18,3,4.87,14,9.02,16,0.0,Two-Year,Bank Transfer,Fiber Optic,Premium,Paid,0
CUST-00259,Female,1,Yes,Yes,42,1,39.4,1603.98,5,1.69,1,52.56,25,0.0,Two-Year,Bank Transfer,DSL,Basic,Organic,0
CUST-00260,Female,0,No,Yes,57,4,85.08,4850.32,14,1.85,16,86.11,21,2.0,Month-to-Month,PayPal,DSL,Basic,Organic,0
CUST-00261,Female,0,Yes,Yes,13,2,78.51,1067.19,2,7.76,15,15.22,15,3.0,Month-to-Month,Check,None,Standard,Referral,1
CUST-00262,Male,1,No,No,22,4,35.49,723.15,13,10.68,11,60.96,28,9.0,Month-to-Month,Bank Transfer,DSL,Premium,Organic,0
CUST-00263,Female,1,No,Yes,66,3,108.57,7221.05,12,1.21,9,31.43,4,0.0,One-Year,Credit Card,Fiber Optic,Premium,Social,0
CUST-00264,Male,0,No,No,71,2,56.85,4031.54,5,8.8,7,35.34,11,5.0,Month-to-Month,PayPal,DSL,Basic,Referral,0
CUST-00265,Male,0,Yes,Yes,42,1,24.97,1002.39,5,6.03,6,0.86,10,8.0,Month-to-Month,PayPal,DSL,Premium,Referral,0
CUST-00266,Male,1,No,No,32,4,52.79,1665.83,0,,6,53.3,16,7.0,Two-Year,Bank Transfer,DSL,Standard,Organic,0
CUST-00267,Male,0,No,Yes,25,1,106.99,2762.07,11,4.45,14,,10,8.0,Month-to-Month,Bank Transfer,None,Standard,Referral,0
CUST-00268,Male,0,Yes,No,44,3,111.7,4845.2,9,5.91,4,14.69,12,7.0,Month-to-Month,PayPal,Fiber Optic,Basic,Referral,1
CUST-00269,Male,1,Yes,No,42,5,69.04,2863.08,14,0.62,5,23.43,29,0.0,Month-to-Month,Bank Transfer,Fiber Optic,Basic,Organic,0
CUST-00270,Male,1,No,Yes,21,5,115.63,2475.94,4,3.37,7,22.63,22,9.0,One-Year,PayPal,DSL,Basic,Referral,0
CUST-00271,Female,1,Yes,No,2,3,107.52,225.87,5,6.51,9,56.21,24,5.0,Month-to-Month,PayPal,DSL,Standard,Social,1
CUST-00272,Male,1,No,Yes,11,4,102.52,1088.19,10,0.96,5,18.99,10,5.0,Month-to-Month,Credit Card,Fiber Optic,Basic,Referral,0
CUST-00273,Female,0,Yes,No,69,5,105.97,7360.24,5,1.12,8,95.17,9,9.0,Month-to-Month,Credit Card,Fiber Optic,Standard,Social,0
CUST-00274,Male,1,No,No,30,4,58.19,1796.24,4,2.04,16,69.63,15,,Month-to-Month,Check,Fiber Optic,Premium,Social,0
CUST-00275,Male,0,Yes,Yes,35,2,95.65,3364.21,2,0.41,5,,12,1.0,One-Year,PayPal,Fiber Optic,Standard,Organic,0
CUST-00276,Male,0,No,Yes,34,5,77.73,2612.33,14,,3,0.4,19,3.0,Two-Year,Check,Fiber Optic,Basic,Paid,0
CUST-00277,Female,1,Yes,Yes,56,1,91.97,5127.32,7,4.86,15,47.06,8,3.0,Month-to-Month,PayPal,None,Basic,Organic,0
CUST-00278,Male,1,No,Yes,5,3,37.78,203.13,11,13.52,5,80.94,4,,One-Year,Bank Transfer,DSL,Standard,Paid,0
CUST-00279,Male,0,Yes,No,6,4,93.14,493.24,9,13.97,14,50.7,12,1.0,Month-to-Month,Credit Card,DSL,Standard,Paid,0
CUST-00280,Male,0,No,Yes,20,3,115.76,2381.57,8,0.85,19,73.83,24,5.0,Month-to-Month,Check,Fiber Optic,Basic,Referral,1
CUST-00281,Female,1,No,Yes,35,2,50.27,1844.33,4,12.43,10,68.21,2,5.0,Month-to-Month,Credit Card,None,Basic,Social,0
CUST-00282,Male,1,Yes,No,48,3,118.62,5681.78,4,2.66,10,92.95,2,2.0,One-Year,Bank Transfer,Fiber Optic,Basic,Paid,0
CUST-00283,Male,1,No,Yes,35,3,57.84,2042.12,7,1.78,13,36.66,25,,One-Year,Bank Transfer,Fiber Optic,Standard,Referral,0
CUST-00284,Female,0,Yes,No,32,4,39.97,1338.41,2,1.82,2,82.54,11,2.0,One-Year,Credit Card,DSL,Premium,Organic,0
CUST-00285,Male,0,Yes,No,67,5,31.23,2190.1,8,1.04,1,26.04,15,4.0,Month-to-Month,Check,DSL,Basic,Paid,0
CUST-00286,Female,0,No,Yes,12,4,98.5,1259.8,1,8.23,3,55.75,22,8.0,Month-to-Month,PayPal,Fiber Optic,Basic,Referral,0
CUST-00287,Female,0,Yes,No,41,2,75.48,3008.01,4,1.45,8,61.79,18,9.0,Two-Year,PayPal,Fiber Optic,Basic,Social,0
CUST-00288,Male,0,No,Yes,39,1,50.71,1962.03,9,2.04,16,44.27,29,,Month-to-Month,Bank Transfer,Fiber Optic,Standard,Social,0
CUST-00289,Female,1,Yes,Yes,34,3,80.85,2773.77,0,0.4,12,,5,4.0,Two-Year,PayPal,Fiber Optic,Basic,Social,1
CUST-00290,Female,0,Yes,No,58,5,53.21,3061.48,0,0.33,17,43.42,24,0.0,Month-to-Month,Check,Fiber Optic,Basic,Social,0
CUST-00291,Female,0,Yes,Yes,19,4,64.84,1321.02,3,7.21,7,19.7,13,1.0,One-Year,Check,DSL,Premium,Paid,0
CUST-00292,Female,1,Yes,No,68,2,106.27,7307.58,11,4.72,16,48.73,3,0.0,One-Year,Bank Transfer,Fiber Optic,Standard,Paid,0
CUST-00293,Female,1,Yes,Yes,24,1,86.82,2042.8,12,2.74,14,2.06,13,8.0,Month-to-Month,PayPal,DSL,Premium,Social,1
CUST-00294,Male,0,Yes,No,39,2,96.24,3745.25,0,1.45,2,48.34,15,5.0,Month-to-Month,Bank Transfer,DSL,Premium,Paid,0
CUST-00295,Female,0,Yes,Yes,37,4,78.35,2861.45,4,0.22,10,37.73,2,2.0,Month-to-Month,Credit Card,Fiber Optic,Basic,Paid,0
CUST-00296,Male,0,No,Yes,61,4,119.14,7257.77,0,11.11,12,1.35,14,5.0,Month-to-Month,PayPal,Fiber Optic,Standard,Social,0
CUST-00297,Male,0,No,No,32,3,44.14,1401.24,0,0.02,7,62.28,0,7.0,Month-to-Month,Check,DSL,Basic,Organic,0
CUST-00298,Male,1,Yes,No,21,2,46.23,1018.52,14,1.89,15,31.3,19,3.0,Month-to-Month,Bank Transfer,DSL,Basic,Referral,0
CUST-00299,Female,0,No,Yes,2,1,29.26,14.09,6,5.18,8,58.24,18,4.0,One-Year,Check,Fiber Optic,Standard,Paid,0
CUST-00300,Female,1,No,Yes,26,5,75.4,1829.61,11,3.68,14,88.59,3,1.0,One-Year,Check,Fiber Optic,Premium,Referral,0
CUST-00301,Male,0,Yes,No,59,3,81.34,4718.59,10,0.81,14,86.44,17,2.0,One-Year,Check,DSL,Premium,Organic,0
CUST-00302,Female,0,No,Yes,1,4,92.6,41.18,6,7.25,4,50.36,7,2.0,Month-to-Month,Credit Card,DSL,Basic,Social,0
CUST-00303,Male,0,Yes,Yes,64,3,53.54,3394.07,11,2.15,1,47.13,19,1.0,Month-to-Month,Credit Card,DSL,Basic,Organic,0
CUST-00304,Male,1,No,No,39,3,21.23,837.16,3,4.68,17,53.33,7,8.0,Two-Year,Bank Transfer,DSL,Standard,Paid,0
CUST-00305,Female,0,No,Yes,10,4,83.22,778.24,6,1.34,16,39.03,26,9.0,Two-Year,PayPal,Fiber Optic,Standard,Paid,0
CUST-00306,Male,1,No,Yes,22,2,119.87,2576.58,5,5.61,19,29.51,15,5.0,Two-Year,Check,DSL,Basic,Organic,0
CUST-00307,Male,1,No,Yes,40,5,49.45,1931.73,8,4.8,1,15.76,29,2.0,One-Year,Bank Transfer,None,Standard,Referral,0
CUST-00308,Female,0,No,Yes,23,3,38.39,827.27,3,22.48,13,91.51,2,0.0,One-Year,Credit Card,Fiber Optic,Standard,Referral,0
CUST-00309,Male,0,No,Yes,8,4,48.18,357.69,11,4.53,2,6.16,25,10.0,Month-to-Month,Bank Transfer,None,Premium,Organic,1
CUST-00310,Female,1,Yes,No,48,5,62.54,2972.13,12,1.02,9,34.51,1,4.0,One-Year,Bank Transfer,Fiber Optic,Basic,Referral,0
CUST-00311,Male,1,No,No,48,2,45.09,2198.83,13,0.17,16,16.64,0,5.0,Month-to-Month,Bank Transfer,Fiber Optic,Basic,Paid,0
CUST-00312,Female,1,Yes,Yes,9,2,54.7,442.79,13,4.0,5,6.05,5,5.0,Month-to-Month,PayPal,DSL,Standard,Social,1
CUST-00313,Female,0,Yes,No,20,5,83.82,1658.53,9,6.09,7,17.28,9,7.0,Month-to-Month,Credit Card,Fiber Optic,Standard,Referral,0
CUST-00314,Female,0,No,No,18,4,54.5,953.8,11,7.13,9,45.6,26,4.0,One-Year,Bank Transfer,None,Standard,Paid,0
CUST-00315,Male,0,Yes,Yes,47,4,59.61,2841.92,10,1.99,9,55.89,23,6.0,Month-to-Month,Credit Card,Fiber Optic,Basic,Organic,0
CUST-00316,Female,1,Yes,No,52,5,24.0,1240.45,14,19.04,0,89.44,2,8.0,Month-to-Month,Credit Card,DSL,Standard,Paid,0
CUST-00317,Female,0,No,No,52,1,111.79,5865.84,1,3.59,7,68.38,27,10.0,Month-to-Month,Credit Card,Fiber Optic,Basic,Paid,0
CUST-00318,Female,1,Yes,Yes,67,5,60.69,4008.52,2,2.67,16,80.2,7,7.0,Two-Year,Check,Fiber Optic,Basic,Referral,0
CUST-00319,Female,1,No,Yes,55,1,52.81,2902.32,6,10.07,1,55.33,27,2.0,One-Year,Bank Transfer,DSL,Premium,Organic,0
CUST-00320,Male,0,No,Yes,23,1,28.65,630.12,9,15.91,6,20.13,6,2.0,Month-to-Month,Check,Fiber Optic,Basic,Referral,0
CUST-00321,Female,1,Yes,No,8,2,83.42,606.04,13,1.8,12,84.99,20,4.0,Month-to-Month,Credit Card,DSL,Basic,Organic,0
CUST-00322,Male,1,Yes,No,44,1,106.38,4677.45,1,7.84,7,47.45,18,8.0,One-Year,Check,None,Standard,Paid,0
CUST-00323,Female,1,Yes,No,66,1,24.12,1678.26,2,11.83,13,77.12,25,9.0,One-Year,PayPal,Fiber Optic,Standard,Organic,0
CUST-00324,Male,0,No,Yes,70,1,34.53,2374.26,12,1.68,5,0.64,18,5.0,Month-to-Month,Credit Card,DSL,Premium,Social,0
CUST-00325,Female,1,Yes,Yes,17,3,34.64,582.49,4,0.91,3,44.56,4,2.0,Month-to-Month,Credit Card,DSL,Basic,Social,0
CUST-00326,Male,1,Yes,Yes,17,2,80.23,1298.26,0,1.9,18,33.89,29,7.0,One-Year,Bank Transfer,DSL,Standard,Paid,0
CUST-00327,Male,0,No,No,3,2,112.12,263.41,10,4.17,15,29.72,11,6.0,Two-Year,PayPal,Fiber Optic,Standard,Social,0
CUST-00328,Female,1,No,No,11,1,63.78,662.18,13,12.17,5,67.48,28,1.0,Month-to-Month,Check,DSL,Standard,Organic,0
CUST-00329,Male,1,Yes,Yes,40,5,54.38,2152.73,13,0.47,1,82.45,2,9.0,Month-to-Month,Check,DSL,Premium,Referral,0
CUST-00330,Female,1,Yes,No,39,2,96.58,3746.5,12,7.55,8,86.4,27,10.0,One-Year,Check,DSL,Premium,Organic,0
CUST-00331,Female,0,No,Yes,27,3,94.26,2533.64,0,1.15,15,80.07,8,10.0,One-Year,PayPal,DSL,Premium,Referral,0
CUST-00332,Male,0,Yes,No,23,1,44.68,945.12,2,7.48,12,81.17,28,5.0,Month-to-Month,Credit Card,DSL,Premium,Social,0
CUST-00333,Male,0,No,No,59,2,36.08,2097.58,13,6.68,14,83.51,23,8.0,Two-Year,Credit Card,DSL,Standard,Organic,0
CUST-00334,Male,0,No,Yes,33,2,55.78,1865.86,10,2.59,10,69.36,29,0.0,Month-to-Month,Check,Fiber Optic,Standard,Organic,0
CUST-00335,Male,1,No,No,58,5,97.56,5590.59,3,7.15,18,75.99,5,0.0,One-Year,Credit Card,DSL,Standard,Paid,0
CUST-00336,Male,0,Yes,No,69,1,89.51,6158.18,5,3.02,2,22.12,22,,Month-to-Month,Credit Card,DSL,Basic,Organic,0
CUST-00337,Male,1,No,No,23,3,86.59,2006.11,12,2.95,16,95.72,22,6.0,Month-to-Month,Check,Fiber Optic,Premium,Social,0
CUST-00338,Female,1,Yes,Yes,15,3,102.94,1505.03,13,2.8,19,50.31,27,4.0,Month-to-Month,PayPal,Fiber Optic,Standard,Paid,0
CUST-00339,Male,1,No,No,68,1,47.71,3261.56,13,0.59,16,26.28,23,7.0,Month-to-Month,Bank Transfer,Fiber Optic,Standard,Social,0
CUST-00340,Male,0,Yes,Yes,46,2,53.97,2406.49,6,2.31,5,45.45,2,2.0,Month-to-Month,Bank Transfer,Fiber Optic,Standard,Paid,0
CUST-00341,Male,0,No,Yes,21,1,24.23,553.34,11,0.83,19,82.33,26,3.0,Month-to-Month,PayPal,DSL,Standard,Social,0
CUST-00342,Female,0,No,No,45,1,106.87,4827.65,0,4.25,19,69.25,8,3.0,Two-Year,Check,DSL,Basic,Social,0
CUST-00343,Female,1,No,Yes,37,4,78.24,2897.77,13,3.21,16,15.26,29,7.0,Two-Year,PayPal,DSL,Premium,Paid,0
CUST-00344,Male,0,Yes,No,65,3,49.81,3294.04,3,2.6,6,43.86,23,3.0,Month-to-Month,PayPal,Fiber Optic,Basic,Paid,0
CUST-00345,Female,0,Yes,No,19,3,26.94,495.42,14,7.28,15,75.51,22,10.0,One-Year,Credit Card,DSL,Standard,Referral,0
CUST-00346,Male,0,No,No,71,2,92.34,6525.31,0,17.29,17,69.4,19,2.0,One-Year,Bank Transfer,DSL,Standard,Social,0
CUST-00347,Male,0,Yes,No,67,4,94.87,6425.17,13,1.09,3,18.96,20,7.0,Month-to-Month,Bank Transfer,Fiber Optic,Basic,Paid,0
CUST-00348,Female,0,No,Yes,13,5,86.62,1218.07,7,5.75,5,74.29,16,2.0,Month-to-Month,PayPal,DSL,Premium,Organic,0
CUST-00349,Male,0,Yes,Yes,12,5,40.38,449.87,7,1.65,15,67.48,23,5.0,Two-Year,PayPal,DSL,Basic,Referral,0
CUST-00350,Female,0,Yes,No,38,1,111.32,4224.53,10,14.66,16,24.44,27,6.0,Month-to-Month,Credit Card,DSL,Premium,Paid,0
CUST-00351,Male,1,Yes,Yes,4,4,95.32,433.52,6,0.69,12,30.76,5,8.0,One-Year,Credit Card,DSL,Standard,Organic,0
CUST-00352,Female,0,No,No,22,2,85.78,1883.16,14,0.21,10,41.94,24,10.0,Two-Year,Check,Fiber Optic,Premium,Referral,0
CUST-00353,Female,0,No,No,31,5,85.09,2667.66,1,1.51,19,67.37,22,3.0,Two-Year,Bank Transfer,Fiber Optic,Basic,Social,0
CUST-00354,Female,0,Yes,Yes,69,3,110.44,7659.09,9,0.69,6,95.14,17,8.0,Month-to-Month,Check,DSL,Premium,Social,0
CUST-00355,Female,1,Yes,No,71,4,112.83,7982.87,3,6.21,14,99.47,27,7.0,Month-to-Month,Credit Card,DSL,Premium,Paid,0
CUST-00356,Female,1,Yes,Yes,11,3,79.56,896.16,0,6.88,19,68.92,28,8.0,Month-to-Month,Bank Transfer,DSL,Premium,Paid,0
CUST-00357,Female,0,Yes,No,64,4,61.67,3946.37,9,9.91,5,41.24,13,5.0,One-Year,PayPal,Fiber Optic,Standard,Paid,0
CUST-00358,Male,0,Yes,Yes,7,5,56.37,333.77,10,6.03,1,6.85,2,2.0,Two-Year,Credit Card,None,Premium,Referral,0
CUST-00359,Female,0,No,No,54,1,101.91,5453.54,1,2.08,3,59.3,0,6.0,Month-to-Month,Bank Transfer,DSL,Basic,Social,0
CUST-00360,Female,0,No,Yes,61,5,84.46,5119.47,10,0.21,13,48.17,18,4.0,One-Year,Bank Transfer,DSL,Standard,Paid,0
CUST-00361,Female,0,No,No,64,3,27.73,1820.93,14,8.33,5,67.07,10,5.0,Month-to-Month,PayPal,Fiber Optic,Standard,Social,0
